x,y
35.1,132.67678108474777
35.2,129.8882981160101
35.300000000000004,125.10030735018287
35.4,126.10491896048654
35.5,121.48735317681096
35.6,126.70743432003806
35.7,125.65670680539932
35.800000000000004,129.01359280169046
35.9,123.56384528223838
36.0,130.59673257120585
36.1,135.9636945650129
36.2,128.05619925771575
36.300000000000004,130.9085586104947
36.4,132.65071995855556
36.5,127.49389764057082
36.6,130.9204624090521
36.7,130.162962003909
36.800000000000004,130.88838049274418
36.9,126.83495108072266
37.0,131.12255087129472
37.1,133.78999145622726
37.2,138.85571803897523
37.300000000000004,136.69635413042604
37.4,142.96591228755779
37.5,128.66326218555974
37.6,137.1616031836034
37.7,134.0167100286918
37.800000000000004,144.34901466608838
37.9,129.65850857322422
38.0,129.80139078909613
38.1,131.3030367727799
38.2,123.98052137845099
38.300000000000004,132.2712248915962
38.400000000000006,131.40433669223154
38.5,136.25196893238103
38.6,137.5087798788858
38.7,145.48085419607946
38.800000000000004,141.15211919093025
38.900000000000006,133.815481721688
39.0,132.5079266432582
39.1,139.75959585753253
39.2,130.99883396489682
39.300000000000004,147.05729382927177
39.400000000000006,144.09720060360644
39.5,136.15412173947647
39.6,130.23432735454563
39.7,145.86936187082708
39.800000000000004,138.8273007737369
39.900000000000006,145.88908155986732
40.0,132.02786170602818
40.1,137.30312488523114
40.2,140.62621849859093
40.300000000000004,141.13490296882372
40.400000000000006,138.9496726426038
40.5,144.6142496617375
40.6,136.46189785308704
40.7,141.38810257489357
40.800000000000004,143.0014781585595
40.900000000000006,145.27219417029377
41.0,146.55807439044446
41.1,137.67678954081066
41.2,135.92942914632192
41.300000000000004,150.28838410949254
41.400000000000006,145.86157005989799
41.5,140.75756731721722
41.6,152.55575987761262
41.7,145.67837317146433
41.800000000000004,151.29648592031913
41.900000000000006,146.03759240705057
42.0,156.30373962440993
42.1,155.07670421221604
42.2,145.35517925760465
42.300000000000004,151.75785475477178
42.400000000000006,150.42687974792577
42.5,154.34315778766174
42.6,142.9753826970995
42.7,151.53025729999223
42.800000000000004,153.69212243424795
42.900000000000006,139.90630256788444
43.0,143.08370743667112
43.1,139.1038391111995
43.2,148.25296582777725
43.300000000000004,153.48771127897982
43.400000000000006,157.71178526048016
43.5,150.87047390209887
43.6,158.94307772785646
43.7,144.19949270892556
43.800000000000004,142.88308780322424
43.900000000000006,151.42226150551693
44.0,153.92032724469652
44.1,152.13652625952955
44.2,142.26278949980065
44.300000000000004,152.45439980243606
44.400000000000006,146.67765249747575
44.5,156.8483627441502
44.6,155.63299123048427
44.7,149.40060106836324
44.800000000000004,151.83066541331652
44.900000000000006,149.40393239055527
45.0,154.68660451363414
45.1,160.0757116025062
45.2,150.6713697683223
45.300000000000004,158.42023257758922
45.400000000000006,153.54871190813782
45.5,152.53563583868828
45.6,156.26484820022722
45.7,151.92378838790316
45.800000000000004,154.6317534732641
45.900000000000006,151.71061053705577
46.0,167.82362566458195
46.1,158.47631775985866
46.2,155.10137246003708
46.300000000000004,159.96989955367113
46.400000000000006,158.63835975154586
46.5,158.39515200233387
46.6,162.87083350021715
46.7,163.88753855023654
46.800000000000004,157.74749426194737
46.900000000000006,157.82090879677662
47.0,159.62474151424178
47.1,149.79039417632208
47.2,154.02404468900727
47.300000000000004,168.73437133722263
47.400000000000006,170.42483856750644
47.5,161.2548198022181
47.6,165.68278481527884
47.7,164.6562507727177
47.800000000000004,178.7944040422762
47.900000000000006,169.2978745571729
48.0,163.36041204259618
48.1,159.5222977969979
48.2,156.56776839871216
48.300000000000004,165.91731817933612
48.400000000000006,161.4182462735785
48.5,158.38873145201163
48.6,162.56713557878737
48.7,160.69225998192806
48.800000000000004,174.83570817536284
48.900000000000006,171.10819878474726
49.0,166.96013679341692
49.1,174.69972069445015
49.2,167.9868415382381
49.300000000000004,163.59357899335868
49.400000000000006,175.81562038634831
49.5,171.1945502184233
49.6,163.61376922836774
49.7,168.148306609582
49.800000000000004,165.02190873307623
49.900000000000006,162.78600134517833
50.0,174.6308877376582
50.1,179.84708320235066
50.2,163.60716213090433
50.300000000000004,173.71484618345286
50.400000000000006,167.94678715439088
50.5,169.0643730811765
50.6,168.83803037880566
50.7,167.78004615160094
50.800000000000004,172.64260813972413
50.900000000000006,168.54524941794483
51.0,174.35228412889919
51.1,173.0488094527543
51.2,172.40525976566798
51.300000000000004,169.362181689792
51.400000000000006,171.31614334715835
51.5,178.2769561291288
51.6,177.3045859381219
51.7,170.21222377600728
51.800000000000004,175.89666152714614
51.900000000000006,179.45693561685897
52.0,167.65297359439313
52.1,179.0168009618997
52.2,173.2868812052708
52.300000000000004,179.7529933429658
52.400000000000006,173.38370421728743
52.5,168.4755894966774
52.6,169.6622878105842
52.7,178.34042473330695
52.800000000000004,179.69861250860743
52.900000000000006,174.17841687447796
53.0,182.19296229388686
53.1,170.9923996886552
53.2,179.26960100676345
53.300000000000004,173.84491900118772
53.400000000000006,176.94081946098922
53.5,180.73699335658208
53.6,176.49793317358024
53.7,179.1772222788509
53.800000000000004,186.43146404607222
53.900000000000006,178.81554065238427
54.0,186.1784605603257
54.1,176.65146572671193
54.2,185.24902088957643
54.300000000000004,190.1078431032895
54.400000000000006,170.84177749936356
54.5,179.51552372264763
54.6,186.68536063590273
54.7,183.08477306978506
54.800000000000004,186.25572936685654
54.900000000000006,181.6800740664209
55.0,185.4329489373645
55.1,184.52161382303962
55.2,191.43891030829906
55.300000000000004,187.17210421650609
55.400000000000006,187.88801331037604
55.5,184.44061516938766
55.6,184.36196887963754
55.7,184.93720906090192
55.800000000000004,189.3722607118915
55.900000000000006,185.59507759589872
56.0,189.44887428448206
56.1,198.6770039932272
56.2,192.95562351715847
56.300000000000004,187.2698823391608
56.400000000000006,195.20606961081975
56.5,187.45962313489224
56.6,179.60937732411074
56.7,185.059568445413
56.800000000000004,181.04604039487072
56.900000000000006,188.94243257979346
57.0,191.09209189594776
57.1,199.68218656137643
57.2,193.23463686882084
57.300000000000004,190.80449735595568
57.400000000000006,196.34702790591746
57.5,181.44432345496057
57.6,193.97807279054285
57.7,196.95432596943485
57.800000000000004,186.0070687711008
57.900000000000006,199.41877021603466
58.0,195.69248203747208
58.1,192.223560430496
58.2,197.76390933053145
58.300000000000004,206.253464289022
58.400000000000006,196.1093312752925
58.5,196.74110293150167
58.6,193.50319550229878
58.7,191.85077815267607
58.800000000000004,200.55167908272122
58.900000000000006,192.4195808704557
59.0,197.35783118609697
59.1,194.91171276617442
59.2,199.994899128732
59.300000000000004,199.56831052643474
59.400000000000006,203.38769972128952
59.5,195.94991800572626
59.6,197.45062532353316
59.7,194.20618142108847
59.800000000000004,197.17853369961944
59.900000000000006,201.58650246522427
60.0,203.78494308322675
60.1,195.68917337911188
60.2,204.94802960052832
60.300000000000004,207.67818929402475
60.400000000000006,203.26717451611853
60.5,210.88397906279033
60.6,197.93105400448215
60.7,195.87672648344295
60.800000000000004,193.5063987554786
60.900000000000006,210.18022155744592
61.0,206.2718282817703
61.1,203.02207664544773
61.2,204.99984313159914
61.300000000000004,198.2725547635081
61.400000000000006,216.42875989808414
61.5,205.14610590987613
61.6,205.3469739730245
61.7,208.7288331194935
61.800000000000004,207.80504615868358
61.900000000000006,206.81942012139567
62.0,202.04762772277343
62.1,208.65734178568
62.2,216.01012248237518
62.300000000000004,213.6271002307749
62.400000000000006,215.165933133197
62.5,204.94392161784407
62.6,202.8519758987071
62.7,207.47106539950178
62.800000000000004,208.67862456144348
62.900000000000006,214.17095759235477
63.0,200.5376768514259
63.1,216.94775159730307
63.2,208.80996050710507
63.300000000000004,207.7655946502629
63.400000000000006,205.13947812369918
63.5,202.22571664067115
63.6,214.9158529198096
63.7,211.46658983594205
63.800000000000004,204.95019550129473
63.900000000000006,205.22460613968192
64.0,210.32107650354936
64.10000000000001,220.645107626447
64.2,211.302043243182
64.3,205.38428523440945
64.4,211.9712846795703
64.5,212.13638215126164
64.60000000000001,200.31556678529216
64.7,213.82852566741096
64.8,213.24532734895658
64.9,218.1810318240671
65.0,224.24478047472672
65.10000000000001,220.9328251477388
65.2,214.25555654722586
65.3,210.36737045629164
65.4,229.06679901624932
65.5,216.79609217007243
65.60000000000001,216.86964645956473
65.7,216.97937456445
65.8,218.39042380383924
65.9,216.9781979403803
66.0,215.1316899655988
66.10000000000001,215.56570529379806
66.2,218.43623364892002
66.3,216.18287614433115
66.4,215.6357710866142
66.5,220.03215113845948
66.60000000000001,218.52511391289573
66.7,227.61996494291347
66.8,207.14515095803492
66.9,226.15753425961233
67.0,227.23042596248814
67.10000000000001,210.93304883795926
67.2,219.88656202959828
67.3,220.042795670021
67.4,215.1624415264109
67.5,218.61091656204562
67.60000000000001,217.24712077267085
67.7,231.86135221711814
67.8,228.0783919657373
67.9,230.0577754749708
68.0,227.60836032021618
68.10000000000001,218.65474114391387
68.2,221.97739866860115
68.3,227.34687280613957
68.4,219.0893609555403
68.5,229.06499215086194
68.60000000000001,224.59837300920933
68.7,224.22589596225203
68.8,229.95479984101743
68.9,228.9213165574302
69.0,225.1951691709046
69.10000000000001,233.09664901682126
69.2,222.19468336200055
69.3,230.9796780347213
69.4,231.16550628984194
69.5,226.95226780343006
69.60000000000001,230.4306651112106
69.7,222.8444321180735
69.8,234.0201350960345
69.9,228.77548931778506
70.0,227.3863848974048
70.10000000000001,235.54504612918447
70.2,227.07828154728622
70.3,223.85769351818217
70.4,223.4168541323805
70.5,234.5300497567282
70.60000000000001,225.3978532375186
70.7,240.87397090992184
70.8,221.99035296058136
70.9,241.18228184145022
71.0,234.0550873360131
71.10000000000001,232.81643444064804
71.2,230.87540456595528
71.3,235.89568057176032
71.4,234.01182648787577
71.5,240.01650941008262
71.60000000000001,235.3711382433102
71.7,235.85150880730941
71.8,233.5819389389307
71.9,235.4152718813947
72.0,237.53900884446028
72.10000000000001,227.7491580367169
72.2,229.85907288947146
72.3,240.61632047011355
72.4,238.05432719063973
72.5,236.5800833182366
72.60000000000001,237.89216966532697
72.7,239.83790852680838
72.8,235.70120159845317
72.9,234.80847637298845
73.0,239.9792262754884
73.10000000000001,234.40813611192485
73.2,241.64126377857238
73.3,231.38708197881078
73.4,245.34577818662822
73.5,242.86298741206522
73.60000000000001,242.0801486715694
73.7,246.0134549197276
73.8,249.72737222231285
73.9,246.77185032509067
74.0,232.79562884334177
74.10000000000001,235.9021151663215
74.2,239.47590711152162
74.3,243.03045525105415
74.4,245.78829510234564
74.5,239.8712809342327
74.60000000000001,244.7338338223854
74.7,240.3230853382334
74.8,241.34241098504023
74.9,237.6666945157589
75.0,240.3838337694455
75.10000000000001,238.54157697191835
75.2,240.72063373511335
75.3,251.16820898303916
75.4,241.4530055558403
75.5,259.661910324187
75.60000000000001,249.26658950440446
75.7,248.0241806184744
75.8,243.10821109909392
75.9,251.20154939704497
76.0,245.12181086881114
76.10000000000001,248.91004907322682
76.2,261.400422691344
76.3,248.41970050137672
76.4,254.9463666314284
76.5,245.98411787437055
76.60000000000001,249.6250575475152
76.7,258.9540031781776
76.80000000000001,247.2651647110612
76.9,259.76224278998467
77.0,254.53875967727737
77.10000000000001,248.48766612052867
77.2,254.76203869527762
77.30000000000001,256.7627722481337
77.4,255.309049811086
77.5,244.64887640054772
77.60000000000001,249.16431412087567
77.7,251.8624068222425
77.80000000000001,253.0278328544998
77.9,256.8033604877534
78.0,254.88850500466626
78.10000000000001,247.6232782064495
78.2,256.5009892550298
78.30000000000001,257.95292872641915
78.4,257.99895223965524
78.5,260.9039036277731
78.60000000000001,259.96961077274455
78.7,258.3959003961422
78.80000000000001,256.0491714427068
78.9,248.3951953324201
79.0,259.14809109566295
79.10000000000001,258.3384384358156
79.2,258.9578941859769
79.30000000000001,251.5162571208985
79.4,252.79471729795873
79.5,263.7657642666645
79.60000000000001,258.60222423071673
79.7,262.50750348686313
79.80000000000001,259.54159188065233
79.9,259.8487806974788
80.0,264.69141902987997
80.10000000000001,257.7197763589131
80.2,261.08060388470494
80.30000000000001,258.58862355647483
80.4,259.02751886283846
80.5,259.9541393826568
80.60000000000001,262.91066885816855
80.7,259.70625689168264
80.80000000000001,268.67878062786764
80.9,258.2269634889025
81.0,262.0656417791932
81.10000000000001,261.10134470862914
81.2,270.8348894217687
81.30000000000001,264.8827738825579
81.4,269.3592226973432
81.5,257.07219813481515
81.60000000000001,266.1352513293463
81.7,269.5481539781172
81.80000000000001,265.81141994637716
81.9,271.0274018753268
82.0,263.4135577494981
82.10000000000001,273.3467372009279
82.2,278.0944906180963
82.30000000000001,265.0858071978017
82.4,264.9724873929962
82.5,274.7669223855885
82.60000000000001,275.69786072865355
82.7,265.4856998642337
82.80000000000001,266.2990659145207
82.9,267.2910769556975
83.0,262.2777474448286
83.10000000000001,264.706740267579
83.2,264.57929616623966
83.30000000000001,266.0610121744794
83.4,270.02657556306616
83.5,271.6710736626826
83.60000000000001,278.5525024640704
83.7,266.1082297963061
83.80000000000001,276.32161199238294
83.9,270.6300557788725
84.0,271.7526814517378
84.10000000000001,275.674097460833
84.2,266.9863898921885
84.30000000000001,274.8120487309203
84.4,274.03226104106534
84.5,275.96225632004075
84.60000000000001,275.2458432195391
84.7,286.37650069955447
84.80000000000001,271.2113000787435
84.9,272.04501522499095
85.0,271.8842973678762
85.10000000000001,272.52261440419875
85.2,272.4130643634674
85.30000000000001,281.8450826555378
85.4,283.30252123994933
85.5,273.64626853125264
85.60000000000001,272.6382221344789
85.7,279.45707778193207
85.80000000000001,274.6388847785952
85.9,280.8646590887776
86.0,279.0146151042565
86.10000000000001,270.72127942501385
86.2,286.3375260066503
86.30000000000001,287.87938836547767
86.4,276.1360565475781
86.5,277.56149220032006
86.60000000000001,281.22932695362454
86.7,281.7722839499352
86.80000000000001,283.69272136336417
86.9,290.75102269383177
87.0,280.11526386252973
87.10000000000001,277.3085137773077
87.2,274.7034038599274
87.30000000000001,278.24534980029046
87.4,282.03436513563105
87.5,291.47278931758893
87.60000000000001,280.21194350481915
87.7,284.2189397581945
87.80000000000001,283.31788551963626
87.9,289.64196636724046
88.0,296.6346621293681
88.10000000000001,281.6456561353984
88.2,282.1528027874089
88.30000000000001,290.1208043853454
88.4,288.6094574481316
88.5,294.73353662868016
88.60000000000001,288.71964092662984
88.7,284.3035395460647
88.80000000000001,289.3532741534616
88.9,292.24351790291456
89.0,291.1024109059868
89.10000000000001,289.8363701555365
89.2,292.93337344794577
89.30000000000001,293.7464779522284
89.4,295.11079495518766
89.5,291.7435494379482
89.60000000000001,287.9644095984157
89.7,289.83356843216666
89.80000000000001,295.4325448325418
89.9,285.6153216450639
90.0,291.8433665443645
90.10000000000001,288.3333059383632
90.2,290.74372411467414
90.30000000000001,297.29225931303654
90.4,292.15549534009955
90.5,291.73218274078073
90.60000000000001,285.0007192951004
90.7,295.83126783013614
90.80000000000001,295.62742090570543
90.9,303.51627361652737
91.0,291.461108825235
91.10000000000001,294.3957516383197
91.2,294.8469184185538
91.30000000000001,301.7872663988174
91.4,293.72352233806527
91.5,295.8951076288517
91.60000000000001,297.8394825485827
91.7,296.0330456157818
91.80000000000001,293.1678319272474
91.9,296.6704499644916
92.0,301.36815874929886
92.10000000000001,291.1674235029447
92.2,297.2648483707344
92.30000000000001,293.3993959253042
92.4,303.17523314462426
92.5,289.8840654760811
92.60000000000001,295.0053907636421
92.7,299.9860593753226
92.80000000000001,306.2276201461717
92.9,298.3712486946351
93.0,296.224002366534
93.10000000000001,308.70578534720295
93.2,292.3599304979188
93.30000000000001,288.9059702168996
93.4,302.4000722502667
93.5,297.9897288782369
93.60000000000001,295.69383591434644
93.7,304.6417822364968
93.80000000000001,302.61900356885604
93.9,298.8796068463164
94.0,295.5984780066455
94.10000000000001,306.6622866414007
94.2,305.8510058897933
94.30000000000001,302.4041206811031
94.4,312.43318498023837
94.5,298.14957616836926
94.60000000000001,296.1723741453763
94.7,300.6404596505938
94.80000000000001,304.1720699182225
94.9,305.9166972466135
95.0,303.79381971071837
95.10000000000001,307.0602769825715
95.2,299.3423028790478
95.30000000000001,313.11882302036634
95.4,305.7892441080372
95.5,312.08647915794063
95.60000000000001,308.5136267318885
95.7,309.3837660957689
95.80000000000001,310.24883640116104
95.9,309.9385428000866
96.0,311.21361379933774
96.10000000000001,314.9457626506622
96.2,309.5826058485074
96.30000000000001,312.4450187879426
96.4,308.7513215285639
96.5,316.70058607724735
96.60000000000001,306.4180384897037
96.7,319.1047021645541
96.80000000000001,310.1992102467783
96.9,303.5461244894098
97.0,311.6405220745539
97.10000000000001,307.8947417126256
97.2,315.80321774494365
97.30000000000001,308.63688010348807
97.4,309.96908283392617
97.5,303.05229634527234
97.60000000000001,310.5384684037546
97.7,300.98060336685523
97.80000000000001,305.48048588257143
97.9,317.50207328072156
98.0,317.92900079325415
98.10000000000001,316.42728780892486
98.2,309.76511928435394
98.30000000000001,314.66144321929016
98.4,315.1819873045472
98.5,309.70817655403727
98.60000000000001,323.31699150883577
98.7,320.4868114528784
98.80000000000001,315.2951791308517
98.9,316.8344291949727
99.0,318.0419140397378
99.10000000000001,307.09132565787854
99.2,316.364113087397
99.30000000000001,314.49007876001104
99.4,313.19189995052545
99.5,317.0944985355702
99.60000000000001,327.7884326342476
99.7,322.3042143063351
99.80000000000001,316.54410505108604
99.9,322.56291390678086
